Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"Mid-term evaluation of a project to provide U.S. scientific and technical textbooks at a reasonable cost for university students in the Central American countries of El Salvador, Costa Rica, Honduras, and Guatemala.  The evaluation covers the period 8/86- 11/89. The project has already exceeded life-of-project expectations for the number of books distributed.  A total of 560,728 books have been shipped to Central America and most of them have been sold; orders for the next semester total more than 220,000. Further, an unanticipated demand for social, economic, and political science books could raise the demand for books by 30%, though it would also deplete funds before project end. The project has produced four technical pamphlets which have been widely distributed.  Videotapes and a newsletter were envisioned but have not yet been implemented. The six distributors, mostly new to the business, have developed remarkably well in a short time.  Most have promoters who further the work of the publishers by providing a great deal of public relations work.  Great strides have been made in supplying books to branch universities and small universities in isolated locations, and the project also donates defective books to these universities' libraries. An additional benefit of the project is the reopening of relations between Missions and universities that were cut off a decade ago.  The Missions have been able to begin other projects with these universities, especially in developing linkages to U.S. universities.  The project has also resulted in greatly decreased photocopying and pirating of textbooks and a reduced influence of Soviet publishers (although one publisher, Mir, is now imitating this project, concentrating on technical fields that the project does not include). On the negative side, more specialized accounting training is needed, since most of the distributors' accounts are inconsistent with those of the project staff.  This is primarily due to difficulties in using the management information system, which both coordinators and distributors feel is too sophisticated and expensive.  Another problem is dissatisfaction among the distributors with the low markup on books (15% in El Salvador, Costa Rica, and Guatemala and 10% in Honduras).  A study has been commissioned to examine bookstore costs. Several lessons were learned.  (1) The project's ""demand-driven"" model has been highly successful; this demand is elastic, however, depending strongly on the price of books.  (2) Sufficient funding to allow for early, complete implementation allowed the project to operate quickly and well.  (3) The direct participation of Missions in the project operation made it possible to gain extra support and funding. (4) Including private bookstores helps assure a medium for sales after the project ends.  (5) A computerized management information system functions only as well as the interests and abilities of the users permit.","Contents: v. 1. The report -- v. 2. Appendices","Special Evaluation","Documents","PDC-5317-I-00-8127-00","","11/1/1989 12:00:00 AM","","Educational materials|Textbooks|Science education|Universities and colleges","Central America|Honduras|Costa Rica|Guatemala|El Salvador","http://pdf.usaid.gov/pdf_docs/PDABA934.pdf","11,624 KB","000436 - Development Associates, Inc.","","000114 - USAID. Bur. for Latin America and the Caribbean. Ofc. of Development Resources|003647 - USAID. Bur. for Science and Technology. Ofc. of Rural and Institutional Development","English","application/pdf","Interim evaluation","","Jones, Earl|Knerr, Wilbur A.|Hansen, Allen C.","","Nov 1989","","","","Regional technical aid center II (RTAC II) evaluation","","PD-ABA-934","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjExNTY0","Central America Regional","5970011|5980791"
"PACR of a project (9/26/88-2/25/89), part of a multi-donor effort, to provide emergency rehabilitation assistance to the Government of Jamaica in response to destruction caused on 9/12/88 by Hurricane Gilbert. The project was clearly focused and made a major and speedy impact on the recovery process.  It also proved to be an educational experience for the project managers who participated in the entire range of project activities from design through implementation in a 6-month period.  In the power sector, A.I.D. financed personnel and equipment to help restore damaged transmission and distribution lines on one-third of the island -- including 98% of all service in Kingston, St. Andrew, and St. Thomas parishes -- within 80 days of the hurricane.  In the shelter sector, the project financed 806 prefabricated housing units for needy and homeless families, as well as materials needed to reroof 20% of the 213,000 damaged homes.  It also provided posters and booklets demonstrating hurricane-resistant construction methods.  The project supplied 80% of pipes, fittings, pumps, and vehicles necessary for restoring potable water and sewage disposal services.  Equipment was also provided for testing and monitoring water quality.  In the telecommunications sector, the project financed equipment needed to speed restoration of service. More limited assistance was provided ino the health and agriculture sectors and for removal of bottlenecked relief goods from Kingston port. Grants were also provided to three NGO's -- the National Development Foundation to provide loans to small and micro businesses, the Kingston Restoration Project to provide relief services to residents of downtown Kingston, and CVSS/United Way of Jamaica for subgrants to other PVO's for relief activities. The project successfully taught several lessons.  (1) An early initial deadline should be set for project completion (within 150 days) should be set in projects of this kind.  (2) Assigning components to different Mission offices permits deployment of a large volume of person-hours while providing the best available expertise related to each component.  (3) A concurrent audit is desirable in a high visibility crisis situation.  (4) It is worthwhile to tailor a management information system to project management needs rather than relying solely on reports intended for other purposes.  The project also successfully showed the importance of acting early to develop an effective procurement system, although this aspect of the project could have been improved by selecting procurement specialists before signing the Pro-Ag and by increased use of local importers.","","Final Evaluation Report","Documents","","","4/1/1989 12:00:00 AM","","Cyclones|Emergency relief|Disaster response|Disaster reconstruction|Disaster recovery|Disaster rehabilitation","Jamaica","http://pdf.usaid.gov/pdf_docs/PDABA941.pdf","674 KB","008563 - USAID. Mission to Jamaica","","","English","application/pdf","Final evaluation","","","","Apr 1989","","","","Project assistance completion report : emergency rehabilitation project (532-0185)","","PD-ABA-941","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjExNTcy","Jamaica","5320185"
"Evaluates program implemented by Georgetown University (GU) to conduct an experimental technical-vocational participant training program for Central American students.  External evaluation covers the period 1985-10/89. GU has introduced a new and valuable approach to A.I.D. participant training programs, demonstrating that a heretofore relatively underserved population can be provided with cost- effective U.S. training that broadens their perspective and enhances their stature back home.  To date, the program has provided training for 322 long-term and 202 short-term participants at 21 community colleges and training institutions throughout the United States.  The program has resulted in new employment opportunities for trainees, with 84% of short-term and 73% of long-term alumni currently employed.  Field sites in the Central American countries facilitated the process of recruitment, selection, and follow-up.  All this has been accomplished while keeping administrative costs to a minimum and limiting program costs to $1,000 per student per month - largely by providing the training at small community colleges and by relying extensively on volunteers and junior professionals. On the negative side, existing promotion, recruitment, and selection procedures constrain overall program quality and efficiency by encouraging a disproportionately large number of unqualified or overqualified candidates; more attention needs to be paid to the perspectives of country coordinators and local members of the selection committee.  In addition, despite the high employment rate for returned participants, many find the value of the courses limited by the generality of their content and by the heterogeneity of the trainee groups. Incoming students' ignorance of English has been a major constraint to providing quality training.  Many participating community colleges had to reduce the vocational-technical program in order to provide trainees with English-language training.  In fact, many alumni may have found work because of the English-language, rather than the vocational-technical skills, they acquired during the program. In sum, the program has made a good beginning, but now needs to mature by improving administration and program content.","Related document: PD-ABB-059","Special Evaluation","Documents","PDC-1109-I-07-7118-00","","10/1/1989 12:00:00 AM","","Education for development|Participants","Central America","http://pdf.usaid.gov/pdf_docs/PDABA963.pdf","3,949 KB","000461 - Education Development Center, Inc. (EDC)","","000182 - USAID. Bur. for Science and Technology. Ofc. of Education","English","application/pdf","","","","","26 Oct 1989","","","","Evaluation report of the Georgetown University Central American scholarship program (CASP) for USAID/LAC/EST","","PD-ABA-963","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjExNTk4","Central America Regional","5970001|9311109"
"PACR of a project (1984-1988) to provide production, management, and marketing assistance to Honduran small and medium businesses through the International Executive Service Corps (IESC). Most project objectives were accomplished.  The project provided assistance to 186 businesses (against a target of 100) and in the last year had a higher level of activity (112 agreements signed) than IESC efforts in any other country.  Assistance was provided in diverse sectors of the economy and in a wide variety of skill areas.  IESC's effectiveness in terms of employment generation, productivity, sales improvement, and profit management was evident from interviews and anecdotal evidence.  Client satisfaction was high and the overwhelming majority of clients believed they received much more assistance than they had specifically contracted. Four major lessons were learned.  (1) Guidelines for selecting and charging IESC clients need to be established.  (2) IESC's marketing efforts must be more focused and expanded, with target numbers for projects and an advertising budget.  (3) The establishment of field offices is necessary to expand the number of projects and sectors served.  (4) Achievement indicators need to be developed to measure project impact.","","Final Evaluation Report","Documents","","","6/1/1989 12:00:00 AM","","Business support services|Management operations|Small scale enterprises|Medium scale enterprises","Honduras","http://pdf.usaid.gov/pdf_docs/PDABA968.pdf","53 KB","008555 - USAID. Mission to Honduras|000114 - USAID. Bur. for Latin America and the Caribbean. Ofc. of Development Resources","","","English","application/pdf","Final evaluation","","","","26 Jun 1989","","","","Project assistance completion report : grant no. 522-ESF-0258, International Executive Service Corps","","PD-ABA-968","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjExNjIw","Honduras","5980619|5220258"
"","","Special Evaluation","Documents","","","1/1/1989 12:00:00 AM","","Health care administration|family planning services|Management training","Colombia","http://pdf.usaid.gov/pdf_docs/PDABA971.pdf","410 KB","000941 - Pathfinder Fund|002944 - Family Welfare Association of Colombia","","000191 - USAID. Bur. for Science and Technology. Ofc. of Population","English","application/pdf","","","","","29 Jan 1989","","","","Evaluation of training of PROFAMILIA administrative staff to upgrade quality of family planning services : report on qualitative and quantitative evaluations","","PD-ABA-971","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjExNjYw","Colombia","9363042"
"","Attached to PD-ABB-029","Special Evaluation","Documents","492-0385-C-00-9133-00","","10/1/1989 12:00:00 AM","","Agricultural development|Agricultural product marketing|Agricultural policy|Agricultural extension|Agricultural water management","Philippines","http://pdf.usaid.gov/pdf_docs/XDABB029A.pdf","873 KB","006271 - Cesar Virata and Associates (CVAI)","","008592 - USAID. Mission to Philippines","English","application/pdf","Interim evaluation|Scheduled evaluation","","Hanratty, Martin|Barnett, Milton L.|et al.","","Oct 1989","","","","Accelerated agricultural production project evaluation","","XD-ABB-029-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjExNzI0","Philippines","4920385"
"","Attached to PD-ABB-031","Special Evaluation","Documents","","","7/1/1989 12:00:00 AM","","Educational radio|Audiovisual educational materials|Primary education","Honduras|Costa Rica|Bolivia|Ecuador","http://pdf.usaid.gov/pdf_docs/XDABB031A.pdf","1,248 KB","000182 - USAID. Bur. for Science and Technology. Ofc. of Education","","","English","application/pdf","","","Terry, James V.","Vocational training","Jul 1989","","","","Radio learning project : the current status -- options for the future -- a review of project activities and issues","","XD-ABB-031-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjExNzI5","","9365818"
"","Attached to PD-ABB-033|Project title: Population technical assistance (POPTECH)","Special Evaluation","Documents","DPE-3024-Z-00-8078-00","","10/1/1989 12:00:00 AM","","Family planning services|Employment benefits|Private enterprises","","http://pdf.usaid.gov/pdf_docs/XDABB033A.pdf","3,197 KB","006243 - Dual & Associates, Inc.","","000191 - USAID. Bur. for Science and Technology. Ofc. of Population","English","application/pdf","Scheduled evaluation|Interim evaluation","","Lewis, Maureen|Friedman, Matthew|Logan, David","Family planning services","13 Oct 1989","","Report no. 88-009-092","","Midterm evaluation of the technical information on population for the private sector (TIPPS) project","","XD-ABB-033-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjExNzM0","Development Support","936303501|9363024"
"","Related document: PD-ABA-963","Special Evaluation","Documents","PDC-1109-I-07-7118-00","","10/1/1989 12:00:00 AM","","Educational administration|Scholarships|Educational facilities","","http://pdf.usaid.gov/pdf_docs/PDABB059.pdf","3,225 KB","000461 - Education Development Center, Inc. (EDC)","","000182 - USAID. Bur. for Science and Technology. Ofc. of Education|001373 - USAID. Bur. for Latin America and the Caribbean","English","application/pdf","","","","","26 Oct 1989","","","","Evaluation report of the Georgetown University Central America scholarship program (CASP) for USAID/LAC/EST : community colleges and training institutions","","PD-ABB-059","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjExODAz","Central America Regional","9311109|5970001"
"","Attached to PD-ABB-095","Special Evaluation","Documents","DAN-1090-C-00-5124-00","","9/1/1989 12:00:00 AM","","Financial institutions|Credit|Savings and loan associations|Loan administration|Partnerships","Liberia","http://pdf.usaid.gov/pdf_docs/XDABB095A.pdf","1,362 KB","000833 - Robert R. Nathan Associates, Inc.","","003647 - USAID. Bur. for Science and Technology. Ofc. of Rural and Institutional Development|000088 - USAID. Bur. for Food for Peace and Voluntary Assistance. Ofc. of Private and Voluntary Cooperation (PVC)|008570 - USAID. Mission to Liberia","English","application/pdf","Interim evaluation|Scheduled evaluation","","Lassen, Cheryl|Duche, Noel|Vowar, John","","Sep 1989","","","","Extending financial services to rural producers in Africa : an evaluation of Partnership for Productivity/Liberia","","XD-ABB-095-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjExOTUx","Liberia","6690211|9311090"
"PACR of a project (1983-1989) to unite Jamaica's Council of Voluntary Social Services and the United Way of Jamaica (CVSS/UWJ) as a joint mechanism for providing subgrants to Jamaican PVO's for development subprojects (SP's).  The project was revised in 1987; major new purposes were to establish an Emergency Relief Fund and make CVSS/UWJ a financially viable, fundraising entity. A final external evaluation noted the project's strengths and weaknesses.  On the positive side, CVSS/UWJ:  (1) developed an extensive network of volunteers to conduct most professional and fundraising activites; (2) created a board of prestigious, active, and mutually cooperative members; (3) generated a positive public view of the United Way in Jamaica; (4) made substantial subgrants of A.I.D. funds to PVO's for SP's benefiting the poor and monitored these SP's extensively; and (5) improved strategic planning. in the area of fund-raising.  Despite Hurricane Hugo, CVSS/UWJ's 1988 fundraising campaign created a new record, enlisting J$8.2 million against a target of J$4.5 million. Local fundraising grew impressively in terms of number of givers and average unit contributions.  Collections are expected to total 90% of pledges. As of 12/89, pledges for the 1989 campaign had reached 101% of target.  CVSS/UWJ was also successful in handling two hurricane- related grants for emergency rehabilitation. Major shortfalls were as follows.  (1) It is unlikely that the PVO activities being supported will by financially self- sustaining, and many will probably not be sustainable even at the end of A.I.D. support. (2) None of the PVO's assisted have developed a capacity to obtain funding from abroad.  (3) CVSS/UWJ fundraising and programs are still heavily concentrated in metropolitan Kingston, with almost no attention being paid to the eastern parishes and only weak programs in the central and western regions.  In addition, cost consciousness resulted in staff reduction to an insufficient size, many of the administrative improvements suggested by the 1986 external evaluation were not implemented, and impact evaluation was not effectively carried out. Also, the CVSS-UWJ relationship has not been smooth nor is it yet settled. Several lessons were learned.  (1) It may be unwise to attempt to superimpose a U.S. institutional model (i.e., that of the United Way) on a local institution, which is the outgrowth of a different social and cultural environment.  (2) Focusing on a PVO support agency may hinder new cooperative relations with existing PVO's.  (3) As a central PVO support agency grows, it needs to develop a more sophisticated management information system.  (4) PVO's need to address the development and use of overhead rates in order to assure that a core facility remains in place which can expand and contract on an ""as needed"" basis.  (5) PVO's should carry out marketing and public relations activities.  (6) PVO's need to link local efforts to foreign resource.","","Final Evaluation Report","Documents","","","7/1/1989 12:00:00 AM","","Private voluntary organizations|Development finance|Grants|Fundraising","Jamaica","http://pdf.usaid.gov/pdf_docs/PDABB096.pdf","141 KB","008563 - USAID. Mission to Jamaica","","","English","application/pdf","Final evaluation","","","","31 Jul 1989","","","","Project assistance completion report : voluntary sector development project","","PD-ABB-096","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjExOTUy","Jamaica","5320085"
"Interim evaluation of a project to test alternative approaches to agricultural technology transfer which feature extensive farmer participation and modern communication strategies.  The evaluation covers the period 9/85-5/88 and focuses on subprojects in Honduras and Peru. The project concept and process have proved strong in many areas. Through high farmer participation in all stages, the project ensures that activities respond to concrete agricultural needs in the context of clients' current farming systems, technical knowledge, and socioeconomic realities.  The project approach also takes previously uncoordinated research and extension activities and resource-allocation decisionmaking and places them in an orderly, efficient sequence. As a result of these achievements, the self-confidence, motivation, and job performance of extensionists is markedly improved. Extensionists also applaud the effectiveness of project broadcast and print media, which reach an estimated 30%- 40% of the target population, as compared with the 5%-10% usually reached by conventional training and visit methods.  Farmer appreciation of extensionists has greatly increased, and qualitative findings suggest that the project process increases farm yields and income.  In Honduras, the project has made great strides toward institutionalization, with the Honduran Secretariat of Natural Resources officially adopting the approach for all technology transfer operations.  In Peru, institutionalization has been slowed by later project start-up, economic and political factors, and other problems. The project's shortcomings are associated primarily with funding and administration.  Total project funding has been slashed to only 36% of that originally planned.  Mission buy-ins have also been less than anticipated, perhaps due to a lack of knowledge about the project or a general reluctance to work with public sector extension. funding structure within S&T's Offices of Agriculture, Education, and Human Resources has complicated administration, while tensions between contractor and subcontractor personnel have also slowed progress.  To date, beneficiaries have been predominately male subsistence or near-subsistence farmers, with little attention paid to more commercially oriented producers, suppliers/distributors, and women.  The project also needs to improve analysis and monitoring of its impact.","","Special Evaluation","Documents","DPE-5826-C-00-5054-00","","4/1/1989 12:00:00 AM","","Technology transfer|Agricultural technology|Agricultural extension|Agricultural research|Farmer participation","Honduras|Peru","http://pdf.usaid.gov/pdf_docs/PDABB104.pdf","1,797 KB","000223 - Academy for Educational Development, Inc. (AED)","","000182 - USAID. Bur. for Science and Technology. Ofc. of Education|003647 - USAID. Bur. for Science and Technology. Ofc. of Rural and Institutional Development","English","application/pdf","Interim evaluation","","Coutu, Art|McCorkle, Constance|O'Donnell, John","","Apr 1989","","","","Communication for technology transfer in agriculture project (AID/S&T 936-5826) : midterm evaluation","","PD-ABB-104","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjExOTc2","","9365826"
"Interim evaluation of a project to introduce improved communication strategies in agricultural outreach services.  The evaluation covers activities in Comayagua, Honduras, during the period 2/87-12/88. The project introduced significant changes in Comayagua. Previously, extension activities were planned vertically, emphasized the farm and not the farmer, were concerned with physical outputs rather than learning objectives, and were based essentially on personal interaction with farmers.  The project increased community and farmer participation in defining extension needs; it introduced the use of flyers, newsletters, and agricultural surveys and diagnoses; and it increased emphasis on farmer training. The project also helped extension agencies to redefine their geographical priorities; as a result, new communities of basic grains producers are being served. The project had an influence on research activities, including the development of a research agenda for some agencies.  It also helped research and extension programs in the pilot region to identify and disseminate technological options. Institutionalization accomplishments are most obvious at the agency and regional levels, where support for the project is strong. National-level impact is also evident in that the project's approach was adopted as the national service delivery methodology. The project's success is largely due to strong commitment by the regional extension director in Comayagua.  Thus, future support may depend on the agenda of his replacement.  Another strength of the project has been its additive approach, whereby a few core changes were first introduced followed by larger and more comprehensive modifications. Although project activities are being expanded to new regions, much remains to be accomplished to ensure that the new methodology is universally adopted and correctly and continually applied.","Spanish ed.: PD-ABB-376","Special Evaluation","Documents","DPE-5826-C-00-5054-00","","6/1/1989 12:00:00 AM","","Agricultural extension|Agricultural extension training|Technology transfer|Farmer participation","Honduras","http://pdf.usaid.gov/pdf_docs/PDABB105.pdf","877 KB","005034 - Applied Communication Technology|000223 - Academy for Educational Development, Inc. (AED)","","000182 - USAID. Bur. for Science and Technology. Ofc. of Education|003647 - USAID. Bur. for Science and Technology. Ofc. of Rural and Institutional Development|008555 - USAID. Mission to Honduras","English","application/pdf","Interim evaluation","","Alcerro, Orlando Hernandez","","Jun 1989","","","","CTTA : Honduras pilot project institutionalization study","","PD-ABB-105","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjExOTc4","Honduras","9365826"
"Traditionally, infants in Bangladesh are breastfed until well into the second or third year, and while supplementary foods are provided, these area generally remain insufficient to sustain normal growth.  This report evaluates the impact of nutrition education on the infant feeding practices of impoverished rural Bangladeshi mothers and on the growth of their weaning age infants.  Activities included in-home demonstrations of recipes as well as techniques to enrich foods from the family pot with energy (e.g., oil and molasses), protein (e.g., milk, fish, or legume flour), and vegetables and fruits.  Hygienic preparation of foods was stressed, and mothers were encouraged to continue breastfeeding, while at the same time frequently and persistently feeding new foods.  A total of 117 children between 4-14 months were involved in the study. Findings are very encouraging, with behavioral changes evident in many of the mothers' feeding practices.  Even after two years, the messages were still remembered by many of the mothers.  Food refusal, due to anexoria stemming from frequent infectious illnesses, was identified as a major barrier to adequate consumption; other barriers included seasonal food shortages, inability to purchase foods due to poverty, and limited time of the mothers to prepare food and attentively feed their babies.  The study concludes that, while increased intake of energy-enriched weaning foods is likely to reduce the degree of growth faltering, it cannot sustain ideal growth rates, given other economic and environmental barriers in rural Bangladesh.","","Special Evaluation","Documents","PDC-0082-O-00-8118-00","","9/1/1989 12:00:00 AM","","Nutritional status|Nutrition education|Nutritious recipes|Infant nutrition|Weaning practices|Child nutrition|Weaning foods","Bangladesh","http://pdf.usaid.gov/pdf_docs/PNABF428.pdf","4,185 KB","001441 - U.S. Dept. of Health and Human Services. Public Health Service. Ofc. of International Health","","000163 - USAID. Bur. for Program and Policy Coordination. Ofc. of Policy Development and Program Review|004741 - USAID. Bur. for Asia and Near East. Ofc. of Technical Resources","English","application/pdf","PPCeval","","Brown, Laurine|Zeitlin, Marian","Nutrition education","Sep 1989","","","","Evaluation of nutrition education messages for supplementary feeding : the Bangladesh experience","","PN-ABF-428","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjEyMDg3","Bangladesh","9300082"
"Mid-term evaluation of a project to strengthen the institutional capacity of the National Council of Negro Women/International Division (NCNW/ID) to provide TA to indigenous African women's organizations. The evaluation covers the period 10/86-11/89. NCNW/ID is experiencing serious financial difficulties, including a narrow funding base, low indirect cost recovery rates from private foundation grants, excessive actual indirect costs, and unsuccessful unrestricted fundraising.  A.I.D. core funding, which has comprised a stable percentage of total funding, will soon be cut off with no immediate replacement available.  Given these problems, NCNW/ID will not be able to sustain its two offices in Africa. Toward its own institutional development, NCNW/ID has made a few notable achievements.  In 1987, the Division assembled a more experienced senior management team which has taken steps to improve staff development, including staff and benefit increases, especially for executive staff.  Personnel turnover, however, while slightly improved, continues at an average of just under two years.  NCNW/ID has done little to document lessons learned and evaluation is the weakest area of management operations. Other probems in the area of management include: lack of adequate financial skills among senior staff, the need for better defined benchmarks in NCNW/ID's goal of institutional development of African womens' organizations; and the poor quality of external and internal documents, including proposals, in both writing and graphic presentation. Assessments prepared by the project to identify appropriate sister organizations have been of marginal value.  While this is partially due to a lack of adequate and accurate data bases from which to draw information, NCNW/ID also contributed to the problem by not providing sufficient guidance to researchers. NCNW/ID's ""twinning"" concept, which involves a long-term, institutional focus (rather than a shorter-term project focus) has both advantages and disadvantages.  The twinning approach allows more flexibility, is better able to respond to local needs and environmental changes, and generates increased understanding between the two organizations.  On the other hand, such open- ended arrangements are difficult to promote among donors, and without consistent funding, NCNW/ID may fail to live up to its institutional commitments.","","Special Evaluation","Documents","AFR-0461-A-00-6025-00","","11/1/1989 12:00:00 AM","","Institution building|Women in development|Private voluntary organizations|Financial management|Fundraising","Africa south of Sahara","http://pdf.usaid.gov/pdf_docs/PDABB132.pdf","2,770 KB","006434 - Devres, Inc.","","001554 - USAID. Bur. for Africa. Ofc. of Technical Resources","English","application/pdf","Interim evaluation","","Bartel, Margaret","","3 Nov 1989","","","","Mid-term evaluation report of the National Council of Negro Women cooperative agreement with the US Agency for International Development, no. AFR-0461-A-00-6205-00 [i.e. AFR-0461-A-00-6025-00]","","PD-ABB-132","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjEyMTQx","Africa Regional","6980461"
"","Attached to PD-ABB-187","Special Evaluation","Documents","","","9/1/1989 12:00:00 AM","","Labor|Labor relations|Labor disputes|Land reform|Labor unions|Trade unions","El Salvador","","","000356 - Checchi and Co. Consulting, Inc.","","008540 - USAID. Mission to El Salvador","English","","Final evaluation|Scheduled evaluation","","Cody, Peter M.|Masters, Bernard|Medrano, Manuel","","29 Sep 1989","","","","Evaluation of the 1986-90 AID cooperative grant no. 519-0321-A6219-00 [i.e. 519-0321-A-00-6219-00], the American Institute for Free Labor Development (AIFLD)","","XD-ABB-187-A","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjEyMjI1","El Salvador","5190321"
"Impact evaluation of programs to provide long-term agricultural training in the United States and third countries to students from the Dominican Republic.  Evaluation covers the period 1967- 1989. During the period under review, A.I.D. provided over 400 scholarships for academic training (B.S., M.S., and Ph.D.) in agronomy, agricultural economics/agribusiness management, and other areas of agriculture.  The training has resulted in genuine benefits to both participants and institutions.  On average, graduates' real salaries have increased 5-10% upon return (except that the increases have been 30-40% for those who did not return to their sponsoring institutions.  Many former trainees have held important posts in government (three have been Secretary of Agriculture) and private enterprise.  Of the institutions employing participants, more than 90% have noted significant increases in the quality of their work and two-thirds believe they are benefitting from skills and knowledge gained through training.  Academic institutions have made the most efficient use of their graduates, as measured by retention rates and diffusion of graduate skills throughout the organization.  Of public sector institutions, those in the services sector have made the most efficient use of graduates.  Although many graduates have migrated out of public sector institutions, over 80% continue to work in the agriculture sector, primarily in agribusiness. In fact, the biggest beneficiaries of the training have been the private for-profit enterprises (both national and international corporations and firms) -- 32% of the graduates are now working in these firms, providing them with a highly skilled labor force trained at public expense. The programs have been less beneficial for women than for men. Women have made up only 12% of participants and have earned lower salaries upon return.  Moreover, women seem to have limited opportunities to change jobs and tend to remain in institutions that use their skills less efficiently, possibly due in part to a lack of an effective network of contacts. Participant support services need to be improved.  Pre-departure orientation and post-training follow-up are inadequate, and more opportunities for continuing education should be provided to help participants keep up to date with their fields of specialization.","Spanish ed.: PN-ABF-831","Special Evaluation","Documents","","","12/1/1989 12:00:00 AM","","Agricultural education|Agricultural training|Participants|Beneficiary count","Dominican Republic","http://pdf.usaid.gov/pdf_docs/PNABF535.pdf","2,988 KB","005762 - Ernst & Young","","005893 - USAID. Bur. for Private Enterprise. Ofc. of Project Development|008537 - USAID. Mission to Dominican Republic","English","application/pdf","Interim evaluation","","","Participant training","Dec 1989","","","","Dominican Republic : an assessment of USAID returned participants in the agricultural sector","","PN-ABF-535","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjEyMzMx","Dominican Republic","940202803"
