Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,Unique_ID,URI,USAID_Geography,USAID_Project_Number
"","Editorial, design, and production assistance provided by|IBI-International Business Initiatives under USAID contract no.|HFM-C-00-01-00143-00","Special Evaluation","Documents","HFM-C-00-01-00143-00","","10/1/2004 12:00:00 AM","","Alliances|Development cooperation|Partnerships|Development program evaluation|Public sector|Private sector|Development strategies|Public-private partnerships","Indonesia","http://pdf.usaid.gov/pdf_docs/PNADA850.pdf","322 KB","008735 - USAID. Bur. for Policy and Program Coordination","","","English","application/pdf","PPCeval","","Clapp-Wincek, Cynthia|Pressley, Donald|et al.","Development cooperation","Oct 2004","","","[PPC] evaluation paper, no. 1","An assessment of USAID's global development alliances","","PN-ADA-850","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgxMzcx","",""
"","Project title: PVO child survival grants program (CSGP)","Special Evaluation","Documents","FAO-A-00-97-00042-00","","4/1/2004 12:00:00 AM","","Child survival activities|Maternal child health care|Diarrhea|Respiratory diseases|Birth intervals|Care of the newborn","Nepal","http://pdf.usaid.gov/pdf_docs/PDACA768.pdf","1,020 KB","011220 - PLAN International USA (Childreach)","","010926 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Private and Voluntary Cooperation (PVC)|010965 - USAID. Bur. for Global Health. Ofc. of Health and Nutrition","English","application/pdf","Interim evaluation","","Baral, Kedar|Cherian, Dennis|et al.","Child survival","Apr 2004","","","","Plan Nepal : child survival project, Bara District, Nepal -- FAO-A-00-97-00042-00 : mid-term evaluation","","PD-ACA-768","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgxMzcz","Nepal","9380500"
"","Project title: PVO child survival grants program (CSGP)","Final Evaluation Report","Documents","FAO-A-00-00-00035-00","","9/1/2004 12:00:00 AM","","Child survival activities|Maternal child health care|Diarrhea|Respiratory diseases|Birth intervals|Care of the newborn","Cameroon","http://pdf.usaid.gov/pdf_docs/PDACA769.pdf","273 Kb","011220 - PLAN International USA (Childreach)","","010926 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Private and Voluntary Cooperation (PVC)|010965 - USAID. Bur. for Global Health. Ofc. of Health and Nutrition","English","application/pdf","Final evaluation","","Dash, Della|Metangmo, Pierre-Marie, ed.|et al.","Child survival","Sep 2004","","","","Plan Cameroon : child survival XVI project -- cooperative agreement no. FAO-A-00-00-00035-00 : final evaluation report, year 4","","PD-ACA-769","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgxMzc0","Cameroon","9380500"
"","Management and leadership program|English version: PD-ACA-372","Special Evaluation","Documents","HRN-A-00-00-00014-00","","6/1/2004 12:00:00 AM","","Leadership training|Health care administration|Government reform|Pilot projects","Nicaragua","http://pdf.usaid.gov/pdf_docs/PDACA802.pdf","539 KB","000750 - Management Sciences for Health (MSH)|009499 - Nicaragua. Ministry of Health","","011262 - USAID. Bur. for Global Health. Ofc. of Population and Reproductive Health","Spanish","application/pdf","Interim evaluation","","LeMay, Nancy Vollmer|Herrera, Nubia|et al.","Management reform and development","Jun 2004","","","","Evaluacion del programa de desarrollo del liderazgo para el Ministerio de Salud de Nicaragua (2001-2003)","Evaluation of the leadership development program for the Ministry of Health, Nicaragua (2001-2003)","PD-ACA-802","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgxNDI3","Nicaragua",""
"","Task order no. 851|Evaluation indefinite quantity contract (Evaluation IQC)","Special Evaluation","Documents","AEP-I-00-00-00023-00","","11/1/2004 12:00:00 AM","","Youth|Entrepreneurship|Educational materials|Management training|Market economy|Business enterprises|Teacher training","Russia","http://pdf.usaid.gov/pdf_docs/PNADB046.pdf","363 KB","000436 - Development Associates, Inc.","","008597 - USAID. Mission to Russia","English","application/pdf","Interim evaluation","","Biddle, C. Stark|Hutson, Thomas R.|et al.","Basic education","16 Nov 2004","","","","Evaluation of the programs of Junior Achievement Russia [JA Russia]","","PN-ADB-046","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgxODkw","Russia",""
"Over the course of four decades, USAID's AFGRAD (African Graduate Fellowship [1963-1990]) and ATLAS  (Advanced Training for Leadership and Skills [1991- 2003]) programs trained, at a cost of $182 million, over 3,200 African professionals for PhD and MA degrees at U.S. universities in fields critical to their country's growth. This report uses quantitative and qualitative information to assess the development impact of the two programs. USAID's investment in long-term training  produced significant and sustained changes that furthered African development in measurable ways. Long-term degree training at U.S. institutions was critical in creating the necessary foundations for significant impact to occur.  Participants reported that changes in institutional performance were attributable to U.S. training and gave concrete examples as justification.   Running against prevailing views, participants cited critical thinking and research skills rather than improved technical and scientific knowledge more frequently as critical to achieving impact.   Changes in attitudes towards work consistently appeared as major benefits.  No difference in impact was observed between PhD and master's graduates.   Improved management was a frequently cited training benefit, even though it received minimal attention during training.  Participants from the education sector reported consistently higher impact and less difficulty applying their acquired knowledge and skills in their institutions than those from other sectors.  Participants in financial fields, or those with MBAs, recorded  lower impact than those in agriculture, health, and education.  Although women reported more difficulty applying their knowledge and skills at the workplace than men, they reported impressive anecdotal examples of impact.  No correlation could be found regarding impact and the frequency with which participants returned to their original workplace. Participants returned to their home countries after their U.S. training when conditions permitted. There is no significant evidence that long-term U.S. training under these sponsored programs contributed to brain drain of African human resources.  The ATLAS/AFGRAD participants surveyed were well-advanced in their careers,  making significant contributions to development. Several important lessons were learned or affirmed.  (1) Target institutions for capacity-building in key sectors.  A major reason for program success was a commitment to institutional change over individual improvement.  (2)  To ensure sustainable impact, USAID must invest in long-term graduate training in the United States.  Short-term training is important in transferring technical knowledge and skills, but only through long-term training can developing country professionals absorb the research skills, modified work attitudes, and improved critical thinking needed to make a measurable difference in their home countries. (3) That participants cited the  major importance of non-technical aspects of long-term training, e.g., work attitudes, critical thinking, and self-confidence, calls for more attention to these ""soft"" aspects of U.S. academic training than previously thought.  That these benefits accrued to the extent they did with little programming attention or USAID investment underscores how vital they are.  With a concerted effort from sponsors, future impact could be exponentially greater. (4) Although the assessment could not be conclusive on the role played by having a cadre of U.S.-trained staff at an institution, anecdotal evidence and some quantitative data support the notion that critical mass made a difference.  Due to costs, managers have to select participants strategically from institutions -- and should recognize that the number of participants from an institution sent to the United States is less critical to impact than their area of expertise, potential for inducing future change, leadership, and commitment.  (5) Master's and PhD participants reported nearly the same levels of institutional impact.  This raised important questions about the value obtained for USAID's investment in the two degree programs (see report for details).  (5) Assess the relative merits of in-country versus long-term U.S. training fairly.  Although the present assessment did not compare the value of different training options used by USAID, the reasons for the demise of long-term academic training cannot be ignored. The high cost of U.S. training is often mentioned first. Yet the present assessment provides ample evidence that the cost of U.S. training measured by the impact (or value) obtained could be extraordinarily low. The tendency has been for USAID to consider the cost of training against the numbers of recipients, essentially viewing training as a benefit to be distributed to the largest number of local nationals.  Instead of comparing the cost of a single academic program in the United States with the cost of training 50 junior accountants in a program in their own country to computerize financial management, program planners should estimate the value of the anticipated impact to be generated by the trained participants, once they apply their new knowledge, skills and attitudes (KSAs).   Were program planners to focus on impact rather than cost, the return on having thousands of women in villages trained year after year about HIV/AIDS or about their marriage rights because one participant acquired and applied KSAs far exceeds the return from the junior accountant program.  USAID program managers need new tools to be able to fairly and objectively evaluate whether to spend funds on in-country, U.S. short-term, or U.S. long-term academic training. (7) Maintain contact with returned participants.  Women and participants from some sectors encountered greater difficulties in introducing changes in their workplaces than did participants in other sectors.  Follow-up support should be factored into future long-term training programs.  Sustained, in-country activities for returned participants are needed.  (8) Select sectors carefully for impact-oriented long-term training.  Since critical mass can provide internal synergies and support for accelerating changes in targeted sector-based institutions, planners should consider limiting sectors for long-term training.  Another technique to increase impact and decrease the non-return possibility is to send a small number of participants from the same target institution to the same university in the United States for graduate work.  Concentrating on sectors and institutions, as ATLAS/AFGRAD effectively did throughout the years, can help focus and sustain changes.","Volumes I, II and III|An evidence-based impact assessment of the value obtained from|major investments in graduate education for 3,219 African|professionals by USAID & its partners in the ATLAS and AFGRAD|programs|Final report|Task order 13|Global evaluation and monitoring indefinite quantity contract (GEM|IQC)","Special Evaluation","Documents","FAO-I-00-99-00010-00","","9/1/2004 12:00:00 AM","","Education for development|Participants|Impact assessment|Economic sectors|Attitude change|Occupational skill levels|Educational costs|Institutional aspects|Women|Change agents|Graduate education|Participant follow ups|Selective student admissions|Masters degrees|Doctoral degrees","Africa","http://pdf.usaid.gov/pdf_docs/PNADB130.pdf","1,775 KB","012322 - Aguirre International","","011326 - USAID. Bur. for Economic Growth, Agriculture and Trade. Ofc. of Education","English","application/pdf","","","Gilboy, Andrew|Carr, Harry|et al.","Higher education","Sep 2004","","","","Generations of quiet progress : the development impact of U.S. long-term university training on Africa from 1963 to 2003","","PN-ADB-130","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgxOTkx","Ctr for Human Capacity Development",""
"This report examines USAID's evaluation function, based on a rapid review of previous, selected ""evaluations of evaluation"" and 30 interviews.  Recommendations are noted below. (1) Demonstration by Senior Management of its commitment to ensuring that USAID programs are accomplishing their objectives by requiring submission of quality evaluations so that the Agency can truly become a ""learning organization.""  (2) Training for officers at all levels in order to return USAID to a ""culture of evaluation."" Al1 employees should receive training on evaluation techniques and an incentive system should be developed to reward ""risk takers"" and innovation.  (3) All final evaluations should be external.  Professional integrity will be ensured through development of a peer review system to referee controversia1 conclusions and a tracking system to verify that evaluation recommendation have been implemented.  (4) All contracts and grants must include a provision requiring submission of evaluations and assessments to USAID's Development Experience Clearinghouse (DEC) by contractor/grantees/Missions/Bureaus.  No payment should be made until such requirement is fulfilled.  Employees should be charged with following current Agency guidelines, i.e., submitting all evaluations to the DEC, including those deemed ""sensitive"".  (5) ""Policy abstracts"" should be written for all evaluations, the purpose of which would be to draw policy implications of ""lessons learned"" from evaluations for USAID, as well as the rest of the foreign policy community.  (6) The Agency's Knowledge for Development (KfD) activity must be more closely integrated with the evaluation function so that USAID does not create a structure within which there is little written  historic knowledge.  KfD may have to be placed on a slower track until the ""Knowledge"" in KfD can be assured.  (7) Greater participation in the international donor evaluation arena to exchange important development information and to regain USAID's status as the ""premier development agency."" (8) Modify PPC/DEI's role in evaluation to include: (a) oversight of all Bureau/Mission evaluation activities, including maintaining an up-to-date inventory of all Bureau/Mission evaluations; (b) ensuring that all Agency evaluations and assessments are included in the DEC, including those performed with/by contractors and grantees; (c) performing more joint evaluations with other donors (OECD, DAC), attendance at important international evaluation meetings, even if through videoconferencing, as well as involvement of other USG agencies in evaluation should they be present at field Missions; (d) development and standardization of evaluation training materials and methods so that the Agency performs uniformly high quality evaluations and Bureaus do not waste scarce resources reinventing training courses and ""tool kits"" due to the lack of a central repository function: (e) consultation with all Missions (through Bureaus) to establish criteria for evaluations, i.e., when, what types, how, should be clear and such information disseminated widely; (f) identification of the nexus between the Agency's knowledge and policy formulation; (g) collaboration with all Bureaus in developing objective scopes of work (SOWs) for evaluations, participating in evaluations where warranted; (h) provision of in-house or contracted TA to Bureaus/Missions' in performance of selected evaluations on the evaluation agenda or for field evaluations, including, but not limited to: comparison of technical results or policy lessons/implications across regions, impact evaluations of no more than nine months where the potential exists for applicability beyond one region, and retrospective examination or in-depth program reviews to inform the Agency's strategic p1anning; (i) contracting for experts or performance of in-house evaluations/short analyses dealing with innovative, timely, or politically important issues; (j) coordination of an inter-bureau evaluation working group to compile and implement an annual Agency evaluation agenda, establishing peer referee groups for Mission and DEI evaluations; other tasks as required; and (k) maintenance of EvalWeb, including state-of-the- art information on evaluation techniques, updated TIPS, and links to outside evaluation sites and other professional evaluators. (9) Undertake a thorough inventory of all Bureaus' Monitoring and Evaluation (M&E) functions, personnel, listservs, contractor evaluations and websites, to eliminate a wastage of scarce resources.  (10)  Staff PPC/DEI sufficiently to accomplish all of the above.","","Special Evaluation","Documents","","","9/1/2004 12:00:00 AM","","USAID|Development project evaluation|Development program evaluation|Evaluation methodology|Resource allocation|Personnel|Experts|Planning|Human capacity development|Regulations|Abstracts|Donor coordination|Information systems|Supervision|Reference materials","","http://pdf.usaid.gov/pdf_docs/PNADB222.pdf","1,778 KB","008735 - USAID. Bur. for Policy and Program Coordination","","","English","application/pdf","PPCeval","","Weber, Janice M.","Development program and activity evaluation","Sep 2004","","","","An evaluation of USAID's evaluation function : recommendations for reinvigorating the evaluation culture within the agency","","PN-ADB-222","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgyMzQx","",""
"","","Final Evaluation Report","Documents","","","4/1/2004 12:00:00 AM","","Women in development|Food security|Income generation|Civil society|Employment|Occupational opportunities","Tajikistan","http://pdf.usaid.gov/pdf_docs/PDACA902.pdf","642 KB","","","009655 - USAID. Mission to Tajikistan","English","application/pdf","","","Turula, Theodora","Women in development","30 Apr 2004","","","","CARE Tajikistan women's economic opportunity project (WEOP) : final evaluation","","PD-ACA-902","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgyMzQ3","Tajikistan",""
"","","Special Evaluation","Documents","","","7/1/2004 12:00:00 AM","","Agricultural product marketing|Agricultural markets|Food security|Agricultural income|Agricultural production|Small farms|Business associations|Agribusiness|Agricultural technology|Agricultural cooperation","Angola","http://pdf.usaid.gov/pdf_docs/PDACA939.pdf","89 KB","","","008507 - USAID. Mission to Angola|001940 - USAID. Bur. for Africa. Regional Center for Southern Africa (RCSA)","English","application/pdf","Interim evaluation","","Mapilele, Elsa|Cambuta, Gomes|Brown, Jerry","Agricultural markets","Jul 2004","","","","Rural group enterprises and agricultural marketing in Angola (RGE/AMOA) : mid-term evaluation report","","PD-ACA-939","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgyNzk3","Angola",""
"","Project title: Commercial market strategies (CMS)|Project title: Privatizing Uganda reproductive health services|(PURSE)","Special Evaluation","Documents","HRN-C-00-98-00039-00","","3/1/2004 12:00:00 AM","","Private health care|Privatization|Reproductive health|Private sector|Nurse midwives|Health policy|Public-private partnerships|Quality of care","Uganda","http://pdf.usaid.gov/pdf_docs/PDACA944.pdf","541 KB","007893 - Deloitte Touche Tohmatsu International","","011262 - USAID. Bur. for Global Health. Ofc. of Population and Reproductive Health","English","application/pdf","","","Senlet, Pinar|Kiwanuka, Paul","Reproductive health care","Mar 2004","","","","Demonstrating the potential of private health providers : summary and evaluation of privatising a reproductive health services project in Uganda","","PD-ACA-944","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgyODQ5","Uganda","9363085"
"","","Special Evaluation","Documents","176-C-00-04-00016-00","","12/1/2004 12:00:00 AM","","Business enterprises|Medium scale enterprises|Small scale enterprises|Business support services|Access to services|Accounting|Quality control|Trade promotion|Regional trade|Business associations|Institution building","Central Asia","http://pdf.usaid.gov/pdf_docs/PDACA952.pdf","251 KB","011973 - Duca Consulting International","","008870 - USAID. Regional Mission for Central Asia","English","application/pdf","","","","Small scale enterprises","24 Dec 2004","","","","Evaluation of the enterprise development project : final report","","PD-ACA-952","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgyODgy","Central Asia Regional",""
"","Project title: Iraq health system strengthening (IHSS) project","Special Evaluation","Documents","RAN-C-00-03-00010-00","","5/1/2004 12:00:00 AM","","Public health care|Development project monitoring|Development project evaluation|Private voluntary organizations|Health finance|Post conflict societies|Grants","Iraq","http://pdf.usaid.gov/pdf_docs/PDACA960.pdf","253 KB","006381 - Abt Associates, Inc.","","011765 - USAID. Mission to Iraq","English","application/pdf","Interim evaluation","","Al-Eyd, Ghaith J.|Al-Tawil, Namir G.|et al.","Performance measurement","May 2004","","","","Evaluation of the small grants program performed by IHSS [Iraq health system strengthening] project : a consolidated report","","PD-ACA-960","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgyOTI2","Iraq",""
"","Task order no. 852|Evaluation indefinite quantity contract (Evaluation IQC)","Final Evaluation Report","Documents","AEP-I-00-00-00023-00","","12/1/2004 12:00:00 AM","","Youth|Children|Child welfare services|Disadvantaged groups|Human capacity development|Conflict resolution","Georgia","http://pdf.usaid.gov/pdf_docs/PDACA968.pdf","162 KB","000436 - Development Associates, Inc.","","009620 - USAID. Regional Mission for the Caucasus","English","application/pdf","Final evaluation","","Watson, Charlotte B.|Rukhadze, Natia|et al.","Population groups","Dec 2004","","","","Georgia youth houses and youth clubs : final evaluation","","PD-ACA-968","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgzMDI1","Georgia",""
"","Task order #9|Related document: PN-ADB-601|Evaluation indefinite quantity contract (Evaluation IQC)","Special Evaluation","Documents","AEP-I-00-00-00022-00","","9/1/2004 12:00:00 AM","","Humanitarian assistance|Ethnic conflict|Internal conflict|Post conflict societies|Violence|Refugees|Refugee relief|Conflict resolution","Congo DR","http://pdf.usaid.gov/pdf_docs/PDACA969.pdf","798 KB","011982 - Checchi/Louis Berger Joint Venture","","010820 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance","English","application/pdf","Displaced persons|Interim evaluation","","Reed, Sheila|Weiss, Herbert|Mubagwa, Muko","Humanitarian assistance","Sep 2004","","","","Evaluation of USAID's humanitarian response in the Democratic Republic of the Congo, 2000-2004","","PD-ACA-969","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgzMDQw","Congo DR",""
"","Prepared under contract no. 2941-1729-0-P-01|Summary report: PD-ACG-437","Special Evaluation","Documents","PCE-I-00-99-00006-00|EPE-1-04-95-00075-00|168-C-00-03-00101-00|EPE-I-00-95-00070-00|EPE-I-00-95-00071-00|NIS-I-00-99-00001-00|RAN-C-00-03-00043-00","","12/1/2004 12:00:00 AM","","Historical research|Post conflict societies|Economic administration|Economic recovery|Economic research|Economic policy|War recovery","Germany|Japan|Bosnia and Hercegovina|Kosovo (Serbia)|Timor-Leste|Sierra Leone|Afghanistan|Iraq","http://pdf.usaid.gov/pdf_docs/PDACG436.pdf","398 KB","006365 - The Services Group, Inc. (TSG)|000223 - Academy for Educational Development, Inc. (AED)","","011229 - USAID. Bur. for Policy and Program Coordination. Ofc. of Development Evaluation and Information (PPC/DEI)","English","application/pdf","","","Lewarne, Stephen|Snelbecker, David","Governance","2 Dec 2004","","","","Economic governance in war torn economies : lessons learned from the Marshall Plan to the reconstruction of Iraq -- long report","","PD-ACG-436","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgzMDUx","Policy Planning & Coordination",""
"","Project title: Water efficiency and public information for action|(WEPIA)","Special Evaluation","Documents","278-A-00-00-00201-00","","1/1/2004 12:00:00 AM","","Development program monitoring|Development program evaluation|Grants|Community development|Water resources|Water management|Water conservation|Poverty|Income generation|Rural development|Agribusiness","Jordan","http://pdf.usaid.gov/pdf_docs/PDACA971.pdf","709 KB","011709 - Interdisciplinary Research Consultants (IdRC)|000223 - Academy for Educational Development, Inc. (AED)","","008564 - USAID. Mission to Jordan","English","application/pdf","","","","Water supply engineering","2004","","","","Monitoring and evaluation of community grants programs : final report","","PD-ACA-971","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgzMDY4","Jordan",""
"","Former project title: PVO child survival grants program (CSGP)|Current project title: Child survival and health grants program|(CSHGP)","Final Evaluation Report","Documents","FAO-A-00-00-00010-00","","12/1/2004 12:00:00 AM","","Child health care|Child survival activities|Community health care|Community participation|Rural areas|Behavior change|Health education|Health professional education|Community mobilization|Integrated management of childhood illnesses (IMCI)","Bolivia","http://pdf.usaid.gov/pdf_docs/PDACA981.pdf","711 KB","001407 - Save the Children (U.S.)","","011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","Integrated management of childhood illnesses (IMCI)","","","Child survival","31 Dec 2004","","","","Wawa sana [healthy child] : mobilizing communities and health services for community-based IMCI [integrated management of childhood illnesses] -- testing innovative approaches for rural Bolivia : Bolivia CS-16 -- final evaluation","","PD-ACA-981","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgzMjk1","Bolivia","9380500|9363114"
"","","Special Evaluation","Documents","HAD-G-00-02-00118-00","","1/1/2004 12:00:00 AM","","Environmental impact|Impact assessment|Disaster response|Disaster preparedness|Disaster mitigation|Disaster planning|Rapid appraisals","Indonesia","http://pdf.usaid.gov/pdf_docs/PDACD003.pdf","308 KB","011985 - Livelihood and Environmental Security Advisory Group (LIVES)|010850 - CARE USA","","010865 - USAID. Bur. for Democracy, Conflict and Humanitarian Assistance. Ofc. of Foreign Disaster Assistance (OFDA)","English","application/pdf","Interim evaluation","","Stone, David","Disaster relief and response","[2004]","","","","Evaluation of the rapid environmental impact assessment [REA] project[, phase I] : a report prepared for CARE USA","","PD-ACD-003","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgzMjk2","",""
"","Former project title: PVO child survival grants program (CSGP)|Current project title: Child survival and health grants program|(CSHGP)","Final Evaluation Report","Documents","FAO-A-00-00-00031-00","","12/1/2004 12:00:00 AM","","Child survival activities|Disease prevention and control|HIV/AIDS|Diarrhea|Vaccinations|Vitamin A|Sexually transmitted diseases|Hygiene|Health education|Water sanitation|Oral rehydration therapy|Integrated management of childhood illnesses (IMCI)","Ethiopia","http://pdf.usaid.gov/pdf_docs/PDACA988.pdf","99 KB","","","","English","application/pdf","Integrated management of childhood illnesses (IMCI)","","","Child survival","31 Dec 2004","","","","Africare : the Gambella[, Ethiopia] child survival project -- final evaluation report","","PD-ACA-988","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgzMzA3","Ethiopia","9380500|9363114"
"","Former project title: PVO child survival grants program (CSGP)|Current project title: Child survival and health grants program|(CSHGP)","Final Evaluation Report","Documents","FAO-A-00-00-00028-00","","1/1/2004 12:00:00 AM","","Child survival activities|Diarrhea|Respiratory diseases|Immunizations|Child nutrition|Child health care|Community health care|Behavior change|Health education|Breastfeeding","India","http://pdf.usaid.gov/pdf_docs/PDACD016.pdf","857 KB","001497 - Counterpart International","","011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","","","Sillan, Donna|Kasturi, Arvind|et al.","Child survival","[2004]","","","","'Gift of Life' (Jeevan Daan) child survival program : final evaluation report, August 9 to September 13, 2004","","PD-ACD-016","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgzNjQx","India","9380500|9363114"
"","Task order no. GHS-I-801-03-00040-00|Header title: USAID/DR RH/FP NGO strategy evaluation report","Special Evaluation","Documents","GHS-I-00-03-00040-00","","12/1/2004 12:00:00 AM","","Reproductive health|Family planning policy|Private voluntary organizations|Family planning services|Development finance|Social marketing","Dominican Republic","http://pdf.usaid.gov/pdf_docs/PNADB732.pdf","587 KB","009664 - Initiatives, Inc.","","008537 - USAID. Mission to Dominican Republic","English","application/pdf","Nongovernmental organizations (NGO)","","Mamlouk, Maria E.|Ravenholt, Betty Butler|et al.","Family planning services","Dec 2004","","","","Reproductive health/family planning NGO program strategy evaluation : Dominican Republic -- report of findings and recommendations","","PN-ADB-732","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgzNjQ1","Dominican Republic",""
"","On cover: Community health initiative for the Districts of|Kouroussa and Mandiana, Guinea -- 1 October 2002-30 September 2006|Former project title: PVO child survival grants program (CSGP)|Contract listed on cover as FAO-A-98-000024-00|Project title: Child survival and health grants program (CSHGP)","Special Evaluation","Documents","FAO-A-00-98-00024-00","","11/1/2004 12:00:00 AM","","Child survival activities|Private voluntary organizations|Maternal child health care|Nutrition improvement|Micronutrients|Immunizations|HIV/AIDS|Family planning|IEC|Behavior change|Community participation|Health facilities|Health workers|Human capacity development|Development project management|Care of the newborn","Guinea","http://pdf.usaid.gov/pdf_docs/PDACD033.pdf","2,194 KB","001407 - Save the Children (U.S.)","","011222 - USAID. Bur. for Global Health. Ofc. of Health, Infectious Diseases, and Nutrition","English","application/pdf","Interim evaluation","","Capps, Jean Meyer","Child survival","18 Nov 2004","","","","Child survival 18-Guinea : midterm evaluation report","","PD-ACD-033","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgzNjk5","Guinea","9380500|9363114"
"","","Special Evaluation","Documents","294-C-00-01-00110-00|294-C-00-04-00203-00","","5/1/2004 12:00:00 AM","","Public health care|Emergency medical care|Maternal child health care|Health education|Family health care|Health delivery|Health facilities","West Bank|Gaza Strip","http://pdf.usaid.gov/pdf_docs/PDACD035.pdf","128 KB","","","009496 - USAID. Mission to West Bank and Gaza","English","application/pdf","","","Sarriot, Eric G.|Rose, Jonathon S.|Nour, Nassim","Public health care","3 May 2004","","","","Assessment of the MARAM project","","PD-ACD-035","https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjgzNzAx","West Bank/Gaza",""
